"goal";"degree";"distance";"start_x";"start_y";"shot_headed";"crosses";"corner";"pass_throw_in";"pass_long_ball";"pass_through_ball";"pass_headed"
0;133.775336142994;29.7759970445995;78.5;70.6;0;0;0;0;0;0;0
0;128.027230713974;29.7060599878207;76.6;68.3;0;0;0;0;0;0;0
0;69.9314836837048;34.3879339303774;67.7;38.2;0;0;0;0;0;0;0
0;168.69006752598;28.5545092761196;94.4;78;0;1;0;0;0;0;0
0;139.307651352168;27.3007325909031;82.2;70.7;0;0;0;0;0;0;0
0;31.3119372667281;25.3994094419536;86.8;28.3;0;0;0;0;0;0;0
0;142.549421768263;23.6812161849851;85.6;68.8;0;0;0;0;0;0;0
0;139.460848258517;20.0009999750013;87;65.2;1;1;1;0;0;0;0
0;136.652304677651;29.4278779391243;79.8;71.4;0;0;0;0;0;0;0
0;97.2840236544169;26.8164128846496;73.4;53.4;0;0;0;0;0;0;0
0;91.9219559589314;29.8167738026769;70.2;51;0;1;0;0;0;0;0
0;62.4327924990843;15.3417730396457;86.4;42.9;0;1;0;0;0;0;0
0;48.751729070526;17.2904597972408;87;38.6;0;1;0;0;0;0;0
0;144.098229145548;20.12287255836;88.2;66.3;0;1;0;0;0;0;1
0;137.567097492501;36.3110176117387;75.5;76.8;0;0;0;0;0;0;1
0;18.5954407827566;22.5787510726346;92.8;28.6;0;0;0;0;0;1;0
0;46.029154804306;11.8105884696742;91.5;41.8;1;1;0;0;0;0;0
0;147.994616791917;7.54718490564528;96;56.4;1;1;1;0;0;0;0
0;93.8140748342904;10.523307464861;89.5;50.7;1;1;1;0;0;0;0
1;113.860175191342;11.3718951806636;89.6;54.6;0;1;0;0;0;0;0
0;154.60844127189;24.0204079898739;89.7;71.7;0;1;1;0;0;0;0
1;66.7054367461056;7.83900503890641;92.8;46.9;0;0;0;0;0;0;0
0;72.4075754378184;30.1081384346492;71.3;40.9;0;0;0;0;0;0;0
0;151.729623753688;25.5472111980936;87.9;72.5;0;0;0;0;0;0;0
0;83.7741709355742;16.5978914323477;83.5;48.2;0;0;0;0;0;0;0
0;110.924501744921;14.560219778561;86.4;55.2;0;1;0;0;0;0;0
0;111.864302742664;16.9168554997671;84.3;56.3;0;1;1;0;0;0;0
0;74.8047514731801;8.39344982709731;91.9;47.8;1;1;1;0;0;0;0
1;125.380272200301;16.9257200733085;86.2;59.8;0;0;0;0;0;0;0
0;135.379436701419;32.0326396040039;77.5;72.8;0;0;0;0;0;0;0
1;152.50716304846;11.0476241789807;94.9;59.8;0;1;1;0;0;0;0
0;114.71079946223;12.4390514107789;88.7;55.2;1;1;1;0;0;0;0
0;73.9312991685338;19.1481069560414;81.6;44.7;0;0;0;0;0;0;0
0;29.8200725654738;18.9029098289126;90.6;33.6;0;0;0;0;0;0;0
0;71.3654151225536;27.227375929384;74.2;41.3;0;0;0;0;0;0;0
0;151.331811608468;15.8420326978579;92.4;63.9;0;0;0;0;0;0;0
0;47.3703674708687;32.4839960595983;76.1;28;0;0;0;0;0;0;0
0;39.5747736315797;12.714165328483;91.9;40.2;1;1;0;0;0;0;0
0;22.9887168020807;10.754068997361;95.8;40.1;1;1;1;0;0;0;0
1;69.3255752391261;5.66480361530742;94.7;48;1;1;1;0;0;0;0
0;117.200635971248;28.2209142304072;74.9;62.9;0;1;1;0;0;0;1
0;8.17123355994974;19.7;97.2;30.5;0;0;0;0;0;0;0
0;108.33832871297;18.7523331881662;82.2;55.9;0;0;0;0;0;0;0
0;100.444195475356;22.0655840620637;78.3;54;0;0;0;0;0;0;0
0;90.8363753254224;13.7014597762428;86.3;50.2;0;1;0;0;0;0;0
0;145.898725805753;11.5935326799039;93.5;59.6;0;1;1;0;0;0;1
0;33.7564588977868;23.9353295360645;86.7;30.1;0;0;0;0;0;1;0
0;48.2286478696356;13.8105032493389;89.7;40.8;0;1;0;0;0;0;0
0;94.7078522443722;8.52877482408816;91.5;50.7;1;1;0;0;0;0;0
0;132.692627003038;19.3196790863617;85.8;63.1;0;1;0;0;0;0;0
0;69.876548922257;13.951702405083;86.9;45.2;0;1;0;0;0;0;0
0;157.796521467943;10.5848948979194;96;59.8;0;0;0;0;0;0;0
0;92.8434801138312;30.2372287089938;69.8;51.5;0;0;0;0;0;0;0
0;52.8957650942938;29.3402453977468;76.6;32.3;0;0;0;0;0;0;0
0;75.3791260113683;11.8848643240047;88.5;47;1;1;0;0;0;0;0
0;120.918677249862;21.7974769182124;81.3;61.2;0;0;0;0;0;0;0
0;81.2221826138628;13.7611772752189;86.4;47.9;0;0;0;0;0;0;0
0;48.951091184135;23.6027540765903;82.2;34.5;0;0;0;0;0;0;0
0;85.3013194827006;7.32461603089199;92.7;49.4;0;0;0;0;0;0;0
0;81.1074512917519;14.8788440411209;85.3;47.7;0;1;0;0;0;0;0
0;47.8624052261118;19.8237231619088;85.3;36.7;0;0;0;0;0;0;0
0;112.306205054908;12.6463433450148;88.3;54.8;1;1;1;0;0;0;0
0;60.113473059576;10.0344406919369;91.3;45;0;1;0;0;0;0;0
0;49.0282636664851;10.0657836257293;92.4;43.4;0;0;0;0;0;0;0
0;147.011478386365;13.5911736064256;92.6;61.4;0;1;0;0;0;0;0
0;101.351662823169;26.9267524963557;73.6;55.3;0;1;0;0;0;0;0
0;81.4692343900519;32.3579974658507;68;45.2;0;0;0;0;0;0;0
0;133.953618092902;30.9764426621263;77.7;71.5;0;0;0;0;0;0;1
0;127.327035122513;37.601196789464;70.1;72.8;0;0;0;0;0;0;0
0;54.3954660195669;19.9248588451713;83.8;38.4;0;0;0;0;0;0;0
1;41.486249739395;16.1523992025953;89.3;37.9;0;1;0;0;0;0;0
1;28.8865817669107;16.5604951616792;92;35.5;0;0;0;0;0;0;0
0;68.5043689555345;27.8361276042484;74.1;39.8;0;1;1;0;0;0;1
1;108.7117378751;13.0919822792425;87.6;54.2;0;0;0;0;0;0;0
0;57.5653483799073;24.0520269416114;79.7;37.1;0;0;0;0;0;0;0
0;112.579572564026;10.9384642432107;89.9;54.2;0;1;1;0;0;0;0
0;46.0095127826164;32.107631491594;76.9;27.7;0;0;0;0;0;0;0
0;115.33427650712;22.9026199374657;79.3;59.8;0;1;0;0;0;0;0
1;110.87464682645;25.2578700606365;76.4;59;0;0;0;0;0;0;0
0;125.049373312048;32.7365239449762;73.2;68.8;0;0;0;0;0;0;0
0;61.5688291795991;17.8532910131438;84.3;41.5;0;0;0;0;0;0;0
0;129.274824073425;27.6443484278433;78.6;67.5;0;0;0;0;0;0;0
0;78.1998482197941;36.6750596454866;64.1;42.5;0;1;1;0;0;0;0
1;130.131667625315;22.4964441634673;82.8;64.5;0;0;0;0;0;0;0
0;67.8736651906267;19.6468827043885;81.8;42.6;0;0;0;0;0;0;0
0;62.5490022290678;8.67698104181403;92.3;46;0;0;0;0;0;0;0
1;133.417646077381;12.8035151423349;90.7;58.8;0;1;0;0;0;0;0
0;102.633361935275;11.8878088813709;88.4;52.6;1;0;0;0;0;0;0
0;21.9295877501753;24.9018071633366;90.7;26.9;0;0;0;0;0;0;0
0;105.8191939475;12.4723694621351;88;53.4;0;0;0;0;0;0;0
1;87.7320454640942;30.3237530658723;69.7;48.8;0;0;0;0;0;0;0
0;139.359407844345;15.8142340946377;89.7;62;0;0;0;0;0;0;0
0;77.4901518465804;32.7781939709924;68;42.9;0;0;0;0;0;0;0
0;53.4649168309184;27.3804674905305;78;33.7;0;0;0;0;0;0;0
0;146.090128771583;21.6889372722593;87.9;68;0;0;0;0;0;0;0
0;56.6787843280604;25.8495647932417;78.4;35.8;0;0;0;0;0;0;0
0;60.6242345811868;17.3280120036893;84.9;41.5;0;0;0;0;0;0;0
1;46.6365770416166;2.47588368062799;98.2;48.3;0;1;0;0;0;0;0
0;52.1717121653871;10.7615054708902;91.5;43.4;1;1;0;0;0;0;0
0;25.7504741273182;9.43716058992322;95.9;41.5;0;1;0;0;0;0;0
1;115.403205564301;28.6722862708923;74.1;62.3;0;0;0;0;0;0;0
0;56.888658039628;13.729530217746;88.5;42.5;1;1;0;0;0;0;0
0;91.1070270456808;20.7038643735898;79.3;50.4;0;0;0;0;1;1;0
0;84.6441749571448;9.64209520799291;90.4;49.1;1;1;1;0;0;0;0
1;120.547571748907;7.08307842678591;93.9;53.6;1;1;0;0;0;0;0
0;126.193207305565;25.4017715917611;79.5;65;0;0;0;0;0;0;0
0;109.440034828176;7.21110255092797;93.2;52.4;1;1;0;0;0;0;0
0;81.9387627322898;23.5325306756413;76.7;46.7;0;0;0;0;0;0;0
0;138.513750260605;32.3047984051905;78.6;74.2;0;0;0;1;0;0;0
0;106.203774214891;12.1840059093879;88.3;53.4;1;0;0;0;0;0;1
0;91.6365770416167;10.504284840007;89.5;50.3;1;1;0;0;0;0;0
0;120.018367427609;20.7884583362981;82;60.4;0;0;0;0;0;0;0
0;40.2798630689564;38.6684626019706;75;20.5;0;0;0;0;0;0;0
0;60.1010981613854;13.8423263940712;88;43.1;1;0;0;0;0;0;0
0;133.428689374139;28.3656482386707;79.4;69.5;0;0;0;0;0;0;0
0;88.492564241225;38.0131556174964;62;49;0;0;0;0;0;0;0
0;107.084258376683;22.8063587624154;78.2;56.7;0;0;0;0;0;0;0
1;107.579851426655;10.5948100502085;89.9;53.2;1;1;1;0;0;0;0
0;59.2017420819232;29.6865289314868;74.5;34.8;0;0;0;0;0;0;0
0;58.8107974944929;30.5098344800492;73.9;34.2;0;0;0;0;0;0;0
0;110.892029037153;33.9308119560968;68.3;62.1;0;0;0;0;0;0;0
0;103.182965158541;11.4004385880544;88.9;52.6;1;1;0;0;0;0;0
0;92.0247650815611;19.8123698733897;80.2;50.7;0;1;1;0;0;0;0
0;104.487737507132;30.7787264193956;70.2;57.7;0;0;0;0;0;0;0
0;77.2635997952022;29.9365996733096;70.8;43.4;0;0;0;0;0;0;0
0;120.447592302309;32.3630962671992;72.1;66.4;0;1;0;0;0;0;0
0;24.6491813773836;25.4159398803192;89.4;26.9;0;0;0;0;0;0;0
0;45.1890942953438;21.425452153922;84.8;34.9;0;1;1;0;0;0;0
1;54.1966558916289;15.042606157179;87.8;41.2;1;1;1;0;0;0;0
0;143.037615300486;24.7800322840791;85.1;69.8;0;0;0;0;0;0;0
1;127.328778516738;17.4805606317418;86.1;60.6;0;0;0;0;0;0;0
0;102.729652512579;34.0365979498539;66.8;57.5;0;0;0;0;0;0;0
0;110.707398555705;39.876057979695;62.7;64.1;0;0;0;0;0;0;0
0;133.772421167865;19.8035350379673;85.7;63.7;0;1;0;0;0;0;0
0;77.2380733170033;23.9927072253216;76.6;44.7;0;1;0;0;0;0;0
0;145.959718134399;22.6876618451528;87.3;68.8;0;0;0;0;0;0;0
0;145.669782804497;9.92975326984513;94.4;58.2;1;1;0;0;0;0;0
0;89.3034290985778;32.9024315210898;67.1;49.6;0;0;0;0;0;0;0
0;120.866809451137;30.4067426732953;73.9;65.6;0;0;0;0;0;0;0
0;78.5034369824142;18.0623918681884;82.3;46.4;0;1;1;0;0;0;0
0;121.075226779591;17.6300879181018;84.9;59.1;0;1;1;0;0;0;0
0;137.402609468986;20.2410474037289;86.3;64.9;0;1;1;0;0;0;0
0;65.7332115674668;13.3824511955023;87.8;44.5;0;0;0;0;0;0;0
0;126.919418618399;23.1400086430407;81.5;63.9;0;0;0;0;0;0;0
0;75.5640250210248;10.4292856898255;89.9;47.4;1;1;0;0;0;0;0
0;83.8972203463442;31.9812445036149;68.2;46.6;0;0;0;0;0;0;0
0;113.514556682937;28.572714256787;73.8;61.4;0;1;0;0;0;0;0
0;56.9060520219452;23.9920820272022;79.9;36.9;0;0;0;0;0;0;0
0;162.210869971052;19.6389918274844;94;68.7;0;0;0;0;0;1;0
0;85.6012946450045;19.5576072156079;80.5;48.5;0;1;1;0;0;0;0
0;130.85911399648;31.3359218788916;76.3;70.5;0;0;0;0;0;0;0
0;118.249735494974;7.60591874792257;93.3;53.6;0;1;1;0;0;0;0
0;133.144414263635;32.7562207832344;76.1;72.4;0;0;0;0;0;0;0
1;149.506641597524;10.4446158378372;94.7;59;1;1;0;0;1;0;0
1;130.123093713356;20.7935086024461;84.1;63.4;0;0;0;0;0;0;0
0;64.6894004456036;30.6414751603117;72.3;36.9;0;0;0;0;0;0;0
1;55.3636918224471;18.4740358341105;84.8;39.5;0;0;0;0;0;0;0
0;33.0706778227617;20.525106577068;88.8;32.8;1;1;0;0;0;0;0
1;108.996654155489;6.45135644651572;93.9;52.1;0;0;0;0;0;0;0
0;129.03097713407;26.5188612123522;79.4;66.7;0;1;0;0;0;0;0
0;136.355131291022;32.8896640299046;77.3;73.8;0;0;0;0;0;0;0
0;130.775596782916;24.9579646606048;81.1;66.3;0;0;0;0;0;0;0
0;107.525568373723;7.9699435380685;92.4;52.4;1;1;0;0;0;0;0
0;3.04837494029832;16.9239475300534;99.1;33.1;0;0;0;0;0;0;0
0;130.638427354979;16.7361883354604;87.3;60.9;0;1;0;0;0;0;0
0;127.433576517247;28.4613773384213;77.4;67.3;0;0;0;0;0;0;0
0;104.966719564005;10.4546640309481;89.9;52.7;0;1;0;0;0;0;0
0;161.2882621249;19.6379734188638;93.7;68.6;0;1;0;0;0;0;0
0;107.99590929724;16.5075740192192;84.3;55.1;0;0;0;0;0;0;0
0;115.240529264787;15.4777259311567;86;56.6;0;0;0;0;0;0;0
0;149.314826910405;21.1631755651178;89.2;68.2;0;0;0;0;0;0;0
0;68.6542133509102;28.0223125384041;73.9;39.8;0;0;0;0;0;0;1
0;108.434948822922;8.85437744847147;91.6;52.8;0;1;0;0;0;0;0
0;137.556150078578;15.8549676757791;89.3;61.7;0;0;0;0;0;1;0
0;67.4901780271128;24.0308135526037;77.8;40.8;0;0;0;0;0;0;0
0;155.998719034387;14.996666296214;93.9;63.7;0;0;0;0;0;0;0
0;139.061522677311;23.9603839702122;84.3;68.1;0;0;0;0;0;0;1
0;147.994616791917;18.8679622641132;90;66;1;1;0;0;0;0;0
0;161.916554616951;15.4638287626318;95.2;64.7;1;1;0;0;0;0;0
0;61.9574091112711;22.5470618928498;80.1;39.4;0;1;0;0;0;0;0
0;144.174101231527;43.9072886887815;74.3;85.6;0;0;0;0;0;0;0
1;105.8191939475;12.4723694621351;88;53.4;0;1;1;0;0;0;0
1;41.0275040592493;10.2068604379603;93.3;42.3;0;0;0;0;0;0;0
0;152.935288994058;15.3847326918605;93;63.7;1;0;0;0;0;0;0
0;112.142705699845;24.9393263742227;76.9;59.4;0;1;1;0;0;0;0
0;80.4170552764674;15.6179384042837;84.6;47.4;0;0;0;0;0;0;0
0;134.297635085117;40.3788310875885;71.1;78.2;0;1;1;0;0;0;0
0;59.1887607106497;19.3279590231354;83.4;40.1;0;0;0;0;0;0;0
0;33.1356095487189;17.1965112740928;90.6;35.6;0;1;0;0;0;0;0
1;158.706969181888;20.928688444334;92.4;69.5;0;0;0;0;0;0;0
0;120.256437163529;29.1741323778446;74.8;64.7;0;0;0;0;0;0;0
0;161.146841235581;21.6621790224345;93;70.5;0;0;0;0;0;0;0
0;31.1793152573825;22.7923232690307;88.2;30.5;0;1;0;0;0;0;0
1;22.0362269401455;22.6550215184184;91.5;29;0;0;0;0;0;0;0
0;115.28196102962;33.9520249764281;69.3;64.5;0;1;0;0;0;0;0
0;144.338394976236;16.1235852092517;90.6;63.1;0;1;0;0;0;0;0
0;107.844291608275;15.337861650178;85.4;54.7;0;0;0;0;0;0;1
0;88.025065989118;5.80344725141876;94.2;49.8;1;1;1;0;0;0;0
0;52.0551860610967;28.785065572272;77.3;32.3;0;0;0;0;0;0;0
0;127.328778516738;17.4805606317418;86.1;60.6;0;0;0;0;1;0;0
0;144.047571999901;22.4828823774889;86.8;68.2;0;0;0;0;0;0;0
0;134.033656803151;29.3491056081782;78.9;70.4;0;0;0;0;1;0;0
1;108.698982804181;6.86221538571911;93.5;52.2;1;1;0;0;0;0;0
0;64.6194672085755;23.7968485308454;78.5;39.8;0;0;0;0;1;0;0
0;26.6715487858689;24.0601330004637;89.2;28.5;0;0;0;0;0;0;0
0;96.2772984895976;10.0603180864225;90;51.1;0;1;0;0;0;0;0
0;95.7872429640315;14.8758193051677;85.2;51.5;0;1;0;0;0;0;0
0;20.6005640758249;15.0632001911944;94.7;35.9;0;0;0;0;0;0;0
0;100.868525340169;12.7283148923964;87.5;52.4;1;1;1;0;0;0;0
0;125.112011184422;31.2947279905098;74.4;68;0;1;0;0;0;0;0
0;91.4202655463991;24.2074368738204;75.8;50.6;0;1;0;0;0;0;0
0;83.5553683779422;30.2914179265349;69.9;46.6;0;0;0;0;0;0;0
0;125.942111871382;9.8812954616285;92;55.8;0;1;0;0;0;0;0
1;115.31968691031;10.2883429180797;90.7;54.4;1;1;0;0;0;0;0
0;108.434948822922;27.8280434094817;73.6;58.8;0;0;0;0;0;0;0
0;27.7149945106317;24.5122418395381;88.6;28.3;0;0;0;0;0;0;0
0;122.592581472599;28.9606629758367;75.6;65.6;0;0;0;0;0;0;0
1;107.579851426655;10.5948100502085;89.9;53.2;0;1;0;0;0;0;0
0;103.877529803208;26.266708967817;74.5;56.3;0;1;0;0;0;0;1
0;45.5405101871307;29.982661656364;78.6;29;0;1;0;0;0;0;0
0;49.2515778513083;29.567718883945;77.6;30.7;0;1;0;0;0;0;0
0;69.1455419604217;15.730543537971;85.3;44.4;0;0;0;0;0;0;0
0;56.0035408517495;25.9326049597799;78.5;35.5;0;0;0;0;0;0;0
1;144.137151014139;20.4831638181215;88;66.6;0;0;0;0;0;0;0
0;86.9872124958167;32.3447059037488;67.7;48.3;0;0;0;0;0;0;0
0;70.5374343906363;14.1060270806489;86.7;45.3;0;0;0;0;0;0;0
0;85.5251034937539;11.5351636312625;88.5;49.1;1;1;0;0;0;0;0
0;41.1859251657096;13.819189556555;90.9;39.6;1;1;0;0;0;0;0
0;80.4333140102856;18.0510387512741;82.2;47;0;0;0;0;0;0;0
0;152.381131926234;26.747897113605;87.6;73.7;0;0;0;0;0;0;0
0;61.624478143965;31.141612032777;72.6;35.2;0;0;0;0;0;0;0
0;112.32153844781;26.5926681624842;75.4;60.1;0;1;0;0;0;0;0
0;78.3663660010596;10.4139329746259;89.8;47.9;0;0;0;0;0;0;0
0;76.1088088285452;9.58018788959799;90.7;47.7;1;1;1;0;0;0;0
1;48.7084281571305;30.6111090945755;77;29.8;0;0;0;0;0;0;0
0;25.4975514933378;21.6041662648666;90.7;30.5;0;0;0;0;0;0;0
0;30.3642710001603;22.947766775876;88.4;30.2;1;1;0;0;0;0;0
0;120.579226872489;5.11077293567226;95.6;52.6;1;1;1;0;0;0;0
1;148.240519915187;7.40945342113708;96.1;56.3;0;0;0;0;0;0;0
0;116.723984970578;32.2442242890103;71.2;64.5;0;0;0;0;0;0;0
0;147.13481471172;21.191743675309;88.5;67.8;0;0;0;0;0;0;0
0;87.3804512046053;15.3160047009656;84.7;49.3;0;0;0;1;0;0;0
0;114.522679352355;30.1166067145686;72.6;62.5;0;0;0;0;0;0;0
0;64.3978124485582;5.3225933528685;95.2;47.7;0;1;0;0;0;0;0
0;97.4314079711725;11.5974135047432;88.5;51.5;1;1;1;0;0;0;0
0;48.9646547228561;14.3178210632763;89.2;40.6;0;1;0;0;0;0;1
0;77.1392069409055;22.46352599215;78.1;45;0;1;0;0;0;0;0
0;43.0870995602376;36.0118036204798;75.4;23.7;0;0;0;0;0;0;0
0;42.406493555211;20.3147729497526;86.3;35;0;0;0;0;0;0;0
0;119.054604099077;6.17737808459221;94.6;53;1;1;1;0;0;0;0
0;125.348166533196;10.5437185091409;91.4;56.1;0;0;0;0;0;0;0
0;40.1501560982172;23.4183688586545;84.9;32.1;0;1;0;0;0;0;0
0;129.045892568835;11.588356225108;91;57.3;1;1;1;0;0;0;0
1;37.4261498729247;51.5024271272724;68.7;9.1;0;0;0;0;0;0;0
0;118.476972458452;30.830180018936;72.9;64.7;0;1;0;0;0;0;0
1;47.6025622024998;6.22896460095897;95.4;45.8;1;1;0;0;0;0;0
0;86.017479428171;15.8382448522556;84.2;48.9;0;0;0;0;0;0;0
0;70.0365557214988;24.8959836118198;76.6;41.5;0;1;0;0;0;0;0
0;29.2413698322277;26.8173451333274;86.9;26.6;0;0;0;0;0;0;0
0;84.5989991998257;27.6226356454267;72.5;47.4;0;0;0;0;0;0;0
1;55.1915018500277;12.7882758806651;89.5;42.7;0;0;0;0;0;0;0
0;79.6292584717154;15.5540991381693;84.7;47.2;0;1;0;0;0;0;0
0;47.9059209996534;27.8958778316797;79.3;31.3;0;1;1;0;0;0;0
0;68.101807194361;21.9863594075963;79.6;41.8;0;1;0;0;0;0;0
0;10.4138254709892;18.8098378515074;96.6;31.5;0;1;0;0;0;0;0
1;123.126150897626;14.0900674235434;88.2;57.7;0;0;0;0;0;0;0
0;134.773535647659;17.889941307897;87.3;62.6;0;0;0;0;0;1;0
0;72.8014587799341;8.79317917479225;91.6;47.4;0;0;0;0;0;0;0
0;54.6887865603668;23.5287058717644;80.8;36.4;0;0;0;0;0;0;0
0;139.497151614668;12.6253712816693;91.8;59.6;1;1;0;0;0;0;0
0;105.206300953286;30.8812240690035;70.2;58.1;0;1;0;0;0;0;0
0;140.417022113857;16.4784708028385;89.5;62.7;1;0;0;0;0;0;0
0;145.820759476178;25.9886513693958;85.4;71.5;0;0;0;0;0;0;0
0;60.2733773957198;38.9221016904278;66.2;30.7;0;0;0;0;1;0;0
0;90.5937173962126;19.3010362416115;80.7;50.2;0;0;0;0;0;0;0
0;10.7548777009503;18.2200439077407;96.6;32.1;0;0;0;0;0;0;0
0;87.9943526286114;25.7157539263386;74.3;49.1;0;0;0;0;0;0;0
0;74.2857377693617;30.6453911706149;70.5;41.7;0;0;0;0;0;0;0
0;122.385291636299;25.5783111248573;78.4;63.7;0;0;0;0;0;0;1
0;109.617879408118;10.722406446316;89.9;53.6;1;1;0;0;0;0;0
0;28.7457904553695;27.0312781791761;87;26.3;0;0;0;0;0;0;0
0;90.8184554616886;28.0028569970994;72;50.4;0;0;0;0;0;0;0
0;87.316224840531;25.6281095674262;74.4;48.8;0;0;0;0;0;0;0
0;45.4151795411449;19.5166595502407;86.1;36.3;0;0;0;0;0;0;0
0;135.347242897086;11.6674761623926;91.8;58.3;0;1;0;0;0;0;0
0;38.5712522511701;20.2089089265106;87.4;34.2;0;1;1;0;0;0;0
0;57.4354415025276;28.2396883835498;76.2;34.8;0;0;0;0;0;0;0
0;126.573030978519;15.440207252495;87.6;59.2;1;1;1;0;0;0;0
0;39.7187593715549;33.8017751013168;78.4;24;0;0;0;0;0;0;0
1;55.2787198041323;13.8697512594855;88.6;42.1;0;1;0;0;0;0;0
0;132.154638634421;35.6113745873422;73.6;73.9;0;0;0;0;0;0;0
0;86.0548137709624;29.0688837074973;71;48;0;0;0;0;0;0;0
0;120.643224046543;24.5246814454337;78.9;62.5;0;0;0;0;1;0;0
0;117.299572211333;13.9542108340099;87.6;56.4;0;0;0;0;0;0;0
0;42.3245733439709;15.1485972947993;89.8;38.8;0;1;0;0;0;0;0
0;108.29949805986;13.3764718816286;87.3;54.2;0;1;1;0;0;0;0
0;106.345685938073;29.4920328224421;71.7;58.3;0;0;0;0;0;0;0
0;35.7935877604952;23.4241328548145;86.3;31;0;0;0;0;0;0;0
0;74.5778386812613;30.0832179129826;71;42;0;0;0;0;0;0;0
0;107.318938431515;29.2249893070981;72.1;58.7;0;0;0;0;0;0;0
0;54.9506266879516;8.18413098624405;93.3;45.3;1;1;1;0;0;0;0
1;130.840357706287;15.5974356866762;88.2;60.2;0;0;0;0;0;0;0
0;82.5930878715048;10.0841459727634;90;48.7;1;1;1;0;0;0;0
0;31.1088088285451;27.0968632871039;86;26.8;0;0;0;0;0;0;0
0;106.083391249495;28.5161357830966;72.6;57.9;0;0;0;0;0;0;0
0;54.0360595029163;26.5633205755606;78.5;34.4;0;0;0;0;0;0;0
0;152.599251177128;27.5960142049536;87.3;74.5;0;0;0;0;0;0;0
1;44.4838357702352;15.6984075625523;89;38.8;0;0;1;0;0;0;0
0;55.5538736982695;18.916923639958;84.4;39.3;0;0;0;0;0;0;0
0;53.6320067217676;29.681138792169;76.1;32.4;0;0;0;0;0;0;0
0;103.891191171455;9.58018788959799;90.7;52.3;1;1;1;0;0;0;0
0;81.3843518158359;10.0129915609672;90.1;48.5;0;0;0;0;0;0;0
1;39.2894068625004;8.52760224213114;94.6;43.4;0;0;0;0;0;0;0
0;118.02450053207;14.0470637501223;87.6;56.6;0;1;1;0;0;0;1
0;106.167717654642;24.780032284079;76.2;56.9;0;1;0;0;0;0;0
0;66.7698415669494;23.8321211812965;78.1;40.6;0;0;0;0;0;0;0
0;120.283623770985;30.3402373095531;73.8;65.3;0;0;0;0;0;0;0
0;107.592424562182;4.30116263352131;95.9;51.3;0;0;0;0;0;0;0
0;124.624155079949;5.10392006206994;95.8;52.9;0;0;0;0;0;0;0
0;94.9571260696807;19.6735863532809;80.4;51.7;0;0;0;0;0;0;0
0;80.4367161704569;18.6593140281201;81.6;46.9;0;1;1;0;0;0;0
0;41.4964683552156;13.8852439661678;90.8;39.6;0;0;0;0;0;0;0
0;62.7838884426925;27.5501361158162;75.5;37.4;0;0;0;0;0;0;0
0;146.821488340607;27.9580042206163;84.7;73.4;0;1;0;0;0;0;1
0;96.5134397952637;25.5650151574373;74.6;52.9;0;1;0;0;0;0;0
0;76.0922221901453;10.8171160666788;89.5;47.4;1;1;0;0;0;0;0
0;113.702645950966;22.3886131772381;79.5;59;0;1;1;0;0;0;0
0;162.525225743744;11.3225438837745;96.6;60.8;1;0;0;0;0;0;0
0;60.9205817926808;22.42699266509;80.4;39.1;0;0;0;0;0;0;0
0;38.2731159509987;13.8841636406375;91.4;39.1;1;1;1;0;0;0;0
0;81.8019311539837;11.921828718783;88.2;48.3;1;1;0;0;0;0;0
0;58.7759789007517;26.4282046306593;77.4;36.3;0;0;0;0;0;0;0
0;157.750976342788;21.3927557832085;91.9;69.8;0;0;0;0;0;0;0
0;164.550164019343;20.646065000382;94.5;69.9;0;0;0;0;0;1;0
0;92.7565568715365;27.0312781791761;73;51.3;0;0;0;0;0;0;0
0;89.1930705448976;7.10070419043069;92.9;49.9;1;1;1;0;0;0;0
0;123.335079630209;22.3825825140889;81.3;62.3;0;1;1;0;0;0;0
0;129.749727270267;39.409770362183;69.7;75.2;0;0;0;0;0;0;0
0;77.855721950433;8.08084154033478;92.1;48.3;1;1;0;0;0;0;0
0;118.727903266223;27.2547243611085;76.1;63.1;0;1;0;0;0;0;0
0;65.0657048974234;12.5717938258627;88.6;44.7;1;1;1;0;0;0;0
0;116.565051177078;25.4911749434976;77.2;61.4;0;1;0;0;0;0;0
0;138.548681973904;18.2784025560222;87.9;63.7;0;0;0;0;0;0;0
0;89.5708261577977;26.7007490531633;73.3;49.8;0;0;0;0;0;0;0
0;132.242843367344;24.9897979183506;81.5;66.8;0;0;0;0;0;0;0
0;77.8361286265791;28.9499568220749;71.7;43.9;0;0;0;0;0;0;0
0;88.0538048829692;20.6118897726531;79.4;49.3;0;0;0;0;0;0;0
0;107.354024636261;20.1156655370883;80.8;56;0;0;0;0;0;0;0
0;117.006912182026;17.3971261994618;84.5;57.9;0;0;0;0;0;0;0
0;57.4395620188466;9.84784240328814;91.7;44.7;0;1;0;0;0;0;0
0;40.1082278195227;31.5103157711883;79.7;25.9;0;1;0;0;0;0;0
0;54.8458223678525;8.68389313614579;92.9;45;1;1;0;0;0;0;0
0;115.315509158338;26.660270066149;75.9;61.4;0;0;0;0;0;0;0
0;120.661884828388;32.550883244545;72;66.6;0;0;0;0;0;0;0
0;95.0636168530301;23.792856070678;76.3;52.1;0;0;0;0;0;0;0
0;46.9219559589314;21.0836429489782;84.6;35.6;0;0;0;0;0;0;0
0;66.489598798599;19.3023314653956;82.3;42.3;0;0;0;0;0;0;0
