start;day;home;away;first_t1;first_t2;second_t1;second_t2;t1_rank;t2_rank;result_first_t1;result_first_t2;result_second_t1;result_second_t2;result_projection_second_t1;result_projection_second_t2
2008;8;Havre AC;Le Mans FC;1;2;0;2;20;12;0;3;0;3;0.9;1.81
2008;8;GF38;FC Nantes;0;1;1;1;11;16;0;3;1;1;0.9;1.81
2008;8;OGC Nice;FC Sochaux-Montbéliard;1;1;0;1;8;19;1;1;0;3;1;1.67
2008;8;LOSC Lille;Valenciennes FC;1;0;0;2;6;18;3;0;0;3;1.14;1.16
2008;8;Toulouse FC;AJ Auxerre;1;0;1;1;7;15;3;0;1;1;1.14;1.16
2008;8;FC Lorient;Girondins de Bordeaux;1;2;0;1;9;2;0;3;0;3;0.9;1.81
2008;8;Olympique de Marseille;SM Caen;2;1;1;0;5;13;3;0;3;0;1.14;1.16
2008;8;AS Saint-Etienne;AS Monaco FC;2;0;2;2;17;14;3;0;1;1;1.14;1.16
2008;8;Stade Rennais FC;Olympique Lyonnais;3;0;1;1;3;1;3;0;1;1;1.14;1.16
2008;8;AS Nancy-Lorraine;Paris Saint-Germain;1;1;1;4;10;4;1;1;0;3;1;1.67
2008;9;Valenciennes FC;Olympique de Marseille;1;3;0;0;18;5;0;3;1;1;0.9;1.81
2008;9;Paris Saint-Germain;FC Lorient;3;2;1;0;4;9;3;0;3;0;1.14;1.16
2008;9;Le Mans FC;AS Nancy-Lorraine;2;0;2;2;12;10;3;0;1;1;1.14;1.16
2008;9;AS Monaco FC;OGC Nice;1;2;0;0;14;8;0;3;1;1;0.9;1.81
2008;9;Girondins de Bordeaux;Toulouse FC;2;1;0;3;2;7;3;0;0;3;1.14;1.16
2008;9;Olympique Lyonnais;LOSC Lille;2;2;0;2;1;6;1;1;0;3;1;1.67
2008;9;FC Sochaux-Montbéliard;Havre AC;1;1;1;2;19;20;1;1;0;3;1;1.67
2008;9;AJ Auxerre;Stade Rennais FC;0;0;0;2;15;3;1;1;0;3;1;1.67
2008;9;FC Nantes;AS Saint-Etienne;1;0;1;2;16;17;3;0;0;3;1.14;1.16
2008;9;SM Caen;GF38;2;2;1;2;13;11;1;1;0;3;1;1.67
2008;10;LOSC Lille;SM Caen;2;2;1;0;6;13;1;1;3;0;1;1.67
2008;10;Stade Rennais FC;Le Mans FC;2;2;2;2;3;12;1;1;1;1;1;1.67
2008;10;Toulouse FC;AS Monaco FC;0;0;2;3;7;14;1;1;0;3;1;1.67
2008;10;FC Lorient;FC Nantes;3;0;1;1;9;16;3;0;1;1;1.14;1.16
2008;10;AS Nancy-Lorraine;FC Sochaux-Montbéliard;1;1;1;2;10;19;1;1;0;3;1;1.67
2008;10;Havre AC;Valenciennes FC;2;1;2;3;20;18;3;0;0;3;1.14;1.16
2008;10;OGC Nice;Girondins de Bordeaux;2;2;1;2;8;2;1;1;0;3;1;1.67
2008;10;AS Saint-Etienne;GF38;0;2;0;1;17;11;0;3;0;3;0.9;1.81
2008;10;AJ Auxerre;Olympique Lyonnais;0;0;2;0;15;1;1;1;3;0;1;1.67
2008;10;Olympique de Marseille;Paris Saint-Germain;2;4;3;1;5;4;0;3;3;0;0.9;1.81
2008;11;Le Mans FC;AJ Auxerre;0;2;0;2;12;15;0;3;0;3;0.9;1.81
2008;11;Girondins de Bordeaux;Havre AC;4;0;3;0;2;20;3;0;3;0;1.14;1.16
2008;11;GF38;LOSC Lille;0;0;1;2;11;6;1;1;0;3;1;1.67
2008;11;AS Monaco FC;AS Nancy-Lorraine;3;1;1;0;14;10;3;0;3;0;1.14;1.16
2008;11;SM Caen;OGC Nice;1;1;2;2;13;8;1;1;1;1;1;1.67
2008;11;Valenciennes FC;Stade Rennais FC;0;0;0;0;18;3;1;1;1;1;1;1.67
2008;11;FC Nantes;Olympique de Marseille;1;1;0;2;16;5;1;1;0;3;1;1.67
2008;11;AS Saint-Etienne;FC Lorient;1;4;1;3;17;9;0;3;0;3;0.9;1.81
2008;11;FC Sochaux-Montbéliard;Olympique Lyonnais;0;2;0;2;19;1;0;3;0;3;0.9;1.81
2008;11;Paris Saint-Germain;Toulouse FC;0;1;1;4;4;7;0;3;0;3;0.9;1.81
2008;12;AS Nancy-Lorraine;Girondins de Bordeaux;1;0;0;1;10;2;3;0;0;3;1.14;1.16
2008;12;FC Lorient;GF38;1;1;3;1;9;11;1;1;3;0;1;1.67
2008;12;Olympique Lyonnais;Le Mans FC;2;0;3;1;1;12;3;0;3;0;1.14;1.16
2008;12;Havre AC;AS Monaco FC;2;3;1;0;20;14;0;3;3;0;0.9;1.81
2008;12;LOSC Lille;FC Nantes;2;0;2;0;6;16;3;0;3;0;1.14;1.16
2008;12;AJ Auxerre;Valenciennes FC;0;0;0;2;15;18;1;1;0;3;1;1.67
2008;12;Toulouse FC;SM Caen;0;1;0;0;7;13;0;3;1;1;0.9;1.81
2008;12;OGC Nice;Paris Saint-Germain;1;0;1;2;8;4;3;0;0;3;1.14;1.16
2008;12;Olympique de Marseille;AS Saint-Etienne;3;1;3;0;5;17;3;0;3;0;1.14;1.16
2008;12;Stade Rennais FC;FC Sochaux-Montbéliard;1;0;0;3;3;19;3;0;0;3;1.14;1.16
2008;13;SM Caen;Havre AC;0;1;2;1;13;20;0;3;3;0;0.9;1.81
2008;13;AS Monaco FC;Olympique Lyonnais;0;1;2;2;14;1;0;3;1;1;0.9;1.81
2008;13;Paris Saint-Germain;LOSC Lille;1;0;0;0;4;6;3;0;1;1;1.14;1.16
2008;13;GF38;Olympique de Marseille;0;3;1;4;11;5;0;3;0;3;0.9;1.81
2008;13;AS Saint-Etienne;Stade Rennais FC;0;3;0;1;17;3;0;3;0;3;0.9;1.81
2008;13;FC Nantes;Toulouse FC;1;1;0;1;16;7;1;1;0;3;1;1.67
2008;13;FC Lorient;OGC Nice;0;1;0;2;9;8;0;3;0;3;0.9;1.81
2008;13;Valenciennes FC;AS Nancy-Lorraine;0;1;0;2;18;10;0;3;0;3;0.9;1.81
2008;13;FC Sochaux-Montbéliard;Le Mans FC;2;1;0;2;19;12;3;0;0;3;1.14;1.16
2008;13;Girondins de Bordeaux;AJ Auxerre;2;0;2;0;2;15;3;0;3;0;1.14;1.16
2008;14;AS Nancy-Lorraine;SM Caen;1;1;2;1;10;13;1;1;3;0;1;1.67
2008;14;Toulouse FC;GF38;2;0;0;1;7;11;3;0;0;3;1.14;1.16
2008;14;Stade Rennais FC;AS Monaco FC;2;1;1;3;3;14;3;0;0;3;1.14;1.16
2008;14;OGC Nice;FC Nantes;2;1;0;2;8;16;3;0;0;3;1.14;1.16
2008;14;AJ Auxerre;FC Sochaux-Montbéliard;1;0;1;0;15;19;3;0;3;0;1.14;1.16
2008;14;Le Mans FC;Valenciennes FC;1;0;2;0;12;18;3;0;3;0;1.14;1.16
2008;14;LOSC Lille;AS Saint-Etienne;3;0;1;2;6;17;3;0;0;3;1.14;1.16
2008;14;Olympique de Marseille;FC Lorient;2;3;2;1;5;9;0;3;3;0;0.9;1.81
2008;14;Havre AC;Paris Saint-Germain;1;3;0;3;20;4;0;3;0;3;0.9;1.81
2008;14;Olympique Lyonnais;Girondins de Bordeaux;2;1;0;1;1;2;3;0;0;3;1.14;1.16
2008;15;Paris Saint-Germain;Olympique Lyonnais;1;0;0;0;4;1;3;0;1;1;1.14;1.16
2008;15;SM Caen;AJ Auxerre;1;0;1;2;13;15;3;0;0;3;1.14;1.16
2008;15;GF38;Havre AC;0;0;1;0;11;20;1;1;3;0;1;1.67
2008;15;AS Monaco FC;Le Mans FC;3;0;1;0;14;12;3;0;3;0;1.14;1.16
2008;15;FC Nantes;AS Nancy-Lorraine;0;1;0;2;16;10;0;3;0;3;0.9;1.81
2008;15;AS Saint-Etienne;OGC Nice;0;1;1;3;17;8;0;3;0;3;0.9;1.81
2008;15;Valenciennes FC;FC Sochaux-Montbéliard;2;2;1;1;18;19;1;1;1;1;1;1.67
2008;15;FC Lorient;Toulouse FC;1;0;1;1;9;7;3;0;1;1;1.14;1.16
2008;15;Olympique de Marseille;LOSC Lille;2;2;2;1;5;6;1;1;3;0;1;1.67
2008;15;Girondins de Bordeaux;Stade Rennais FC;1;1;3;2;2;3;1;1;3;0;1;1.67
2008;16;Le Mans FC;SM Caen;2;0;1;3;12;13;3;0;0;3;1.14;1.16
2008;16;OGC Nice;GF38;0;0;0;0;8;11;1;1;1;1;1;1.67
2008;16;LOSC Lille;FC Lorient;1;1;1;3;6;9;1;1;0;3;1;1.67
2008;16;AJ Auxerre;AS Monaco FC;0;1;1;0;15;14;0;3;3;0;0.9;1.81
2008;16;AS Nancy-Lorraine;AS Saint-Etienne;1;2;0;0;10;17;0;3;1;1;0.9;1.81
2008;16;Olympique Lyonnais;Valenciennes FC;0;0;0;2;1;18;1;1;0;3;1;1.67
2008;16;Toulouse FC;Olympique de Marseille;0;0;2;2;7;5;1;1;1;1;1;1.67
2008;16;Havre AC;FC Nantes;0;2;2;1;20;16;0;3;3;0;0.9;1.81
2008;16;Stade Rennais FC;Paris Saint-Germain;1;0;1;0;3;4;3;0;3;0;1.14;1.16
2008;16;FC Sochaux-Montbéliard;Girondins de Bordeaux;0;0;0;3;19;2;1;1;0;3;1;1.67
2008;17;FC Nantes;Olympique Lyonnais;2;1;0;3;16;1;3;0;0;3;1.14;1.16
2008;17;GF38;AJ Auxerre;0;0;0;2;11;15;1;1;0;3;1;1.67
2008;17;AS Saint-Etienne;Havre AC;2;0;4;2;17;20;3;0;3;0;1.14;1.16
2008;17;Paris Saint-Germain;Le Mans FC;3;1;1;0;4;12;3;0;3;0;1.14;1.16
2008;17;FC Lorient;AS Nancy-Lorraine;1;0;2;2;9;10;3;0;1;1;1.14;1.16
2008;17;Olympique de Marseille;OGC Nice;2;1;2;0;5;8;3;0;3;0;1.14;1.16
2008;17;SM Caen;Stade Rennais FC;1;1;0;1;13;3;1;1;0;3;1;1.67
2008;17;AS Monaco FC;FC Sochaux-Montbéliard;1;1;0;3;14;19;1;1;0;3;1;1.67
2008;17;LOSC Lille;Toulouse FC;1;1;0;0;6;7;1;1;1;1;1;1.67
2008;17;Girondins de Bordeaux;Valenciennes FC;2;1;2;1;2;18;3;0;3;0;1.14;1.16
2008;18;OGC Nice;LOSC Lille;0;1;1;1;8;6;0;3;1;1;0.9;1.81
2008;18;Olympique Lyonnais;Olympique de Marseille;0;0;3;1;1;5;1;1;3;0;1;1.67
2008;18;Stade Rennais FC;FC Nantes;0;0;1;1;3;16;1;1;1;1;1;1.67
2008;18;AJ Auxerre;Paris Saint-Germain;1;2;2;1;15;4;0;3;3;0;0.9;1.81
2008;18;Toulouse FC;AS Saint-Etienne;3;1;2;2;7;17;3;0;1;1;1.14;1.16
2008;18;Valenciennes FC;AS Monaco FC;3;1;1;1;18;14;3;0;1;1;1.14;1.16
2008;18;Havre AC;FC Lorient;1;3;1;1;20;9;0;3;1;1;0.9;1.81
2008;18;AS Nancy-Lorraine;GF38;2;0;0;0;10;11;3;0;1;1;1.14;1.16
2008;18;FC Sochaux-Montbéliard;SM Caen;2;2;0;2;19;13;1;1;0;3;1;1.67
2008;18;Le Mans FC;Girondins de Bordeaux;1;3;2;3;12;2;0;3;0;3;0.9;1.81
2008;19;AS Saint-Etienne;AJ Auxerre;2;0;0;1;17;15;3;0;0;3;1.14;1.16
2008;19;Paris Saint-Germain;Valenciennes FC;2;2;1;2;4;18;1;1;0;3;1;1.67
2008;19;FC Nantes;FC Sochaux-Montbéliard;1;1;1;2;16;19;1;1;0;3;1;1.67
2008;19;FC Lorient;Stade Rennais FC;1;2;1;3;9;3;0;3;0;3;0.9;1.81
2008;19;Toulouse FC;OGC Nice;2;2;2;0;7;8;1;1;3;0;1;1.67
2008;19;Olympique de Marseille;AS Nancy-Lorraine;0;3;2;1;5;10;0;3;3;0;0.9;1.81
2008;19;SM Caen;Olympique Lyonnais;0;1;1;3;13;1;0;3;0;3;0.9;1.81
2008;19;GF38;Le Mans FC;2;1;1;1;11;12;3;0;1;1;1.14;1.16
2008;19;LOSC Lille;Havre AC;3;1;1;0;6;20;3;0;3;0;1.14;1.16
2008;19;AS Monaco FC;Girondins de Bordeaux;3;4;0;1;14;2;0;3;0;3;0.9;1.81
2009;1;Stade Rennais FC;US Boulogne CO;3;0;0;1;10;19;3;0;0;3;1.14;1.16
2009;1;Girondins de Bordeaux;RC Lens;4;1;3;4;1;13;3;0;0;3;1.14;1.16
2009;1;LOSC Lille;FC Lorient;1;2;1;2;3;9;0;3;0;3;0.9;1.81
2009;1;Le Mans FC;Olympique Lyonnais;2;2;0;2;17;6;1;1;0;3;1;1.67
2009;1;GF38;Olympique de Marseille;0;2;0;2;20;2;0;3;0;3;0.9;1.81
2009;1;Valenciennes FC;AS Nancy-Lorraine;1;3;1;1;11;12;0;3;1;1;0.9;1.81
2009;1;AS Saint-Etienne;OGC Nice;0;2;1;1;18;16;0;3;1;1;0.9;1.81
2009;1;Montpellier Hérault SC;Paris Saint-Germain;1;1;3;1;4;8;1;1;3;0;1;1.67
2009;1;AJ Auxerre;FC Sochaux-Montbéliard;0;1;2;1;5;14;0;3;3;0;0.9;1.81
2009;1;AS Monaco FC;Toulouse FC;1;0;0;0;7;15;3;0;1;1;1.14;1.16
2009;2;Olympique Lyonnais;Valenciennes FC;1;0;2;2;6;11;3;0;1;1;1.14;1.16
2009;2;Toulouse FC;AS Saint-Etienne;3;1;1;0;15;18;3;0;3;0;1.14;1.16
2009;2;OGC Nice;Stade Rennais FC;1;1;2;2;16;10;1;1;1;1;1;1.67
2009;2;FC Lorient;Montpellier Hérault SC;2;2;1;2;9;4;1;1;0;3;1;1.67
2009;2;AS Nancy-Lorraine;AS Monaco FC;4;0;1;2;12;7;3;0;0;3;1.14;1.16
2009;2;Olympique de Marseille;LOSC Lille;1;0;2;3;2;3;3;0;0;3;1.14;1.16
2009;2;Paris Saint-Germain;Le Mans FC;3;1;0;1;8;17;3;0;0;3;1.14;1.16
2009;2;US Boulogne CO;GF38;2;1;0;2;19;20;3;0;0;3;1.14;1.16
2009;2;FC Sochaux-Montbéliard;Girondins de Bordeaux;2;3;0;2;14;1;0;3;0;3;0.9;1.81
2009;2;RC Lens;AJ Auxerre;2;0;0;0;13;5;3;0;1;1;1.14;1.16
2009;3;AS Saint-Etienne;US Boulogne CO;0;1;1;0;18;19;0;3;3;0;0.9;1.81
2009;3;Stade Rennais FC;Olympique de Marseille;1;1;1;3;10;2;1;1;0;3;1;1.67
2009;3;LOSC Lille;Toulouse FC;1;1;2;0;3;15;1;1;3;0;1;1.67
2009;3;Montpellier Hérault SC;FC Sochaux-Montbéliard;2;0;1;0;4;14;3;0;3;0;1.14;1.16
2009;3;Valenciennes FC;Paris Saint-Germain;2;3;2;2;11;8;0;3;1;1;0.9;1.81
2009;3;Girondins de Bordeaux;OGC Nice;4;0;1;1;1;16;3;0;1;1;1.14;1.16
2009;3;Le Mans FC;AS Nancy-Lorraine;2;1;2;3;17;12;3;0;0;3;1.14;1.16
2009;3;AJ Auxerre;Olympique Lyonnais;0;3;1;2;5;6;0;3;0;3;0.9;1.81
2009;3;AS Monaco FC;FC Lorient;2;0;2;2;7;9;3;0;1;1;1.14;1.16
2009;3;GF38;RC Lens;1;2;1;1;20;13;0;3;1;1;0.9;1.81
2009;4;AS Saint-Etienne;GF38;1;0;2;1;18;20;3;0;3;0;1.14;1.16
2009;4;FC Lorient;Le Mans FC;1;0;3;0;9;17;3;0;3;0;1.14;1.16
2009;4;Paris Saint-Germain;LOSC Lille;3;0;1;3;8;3;3;0;0;3;1.14;1.16
2009;4;FC Sochaux-Montbéliard;AS Monaco FC;1;0;0;2;14;7;3;0;0;3;1.14;1.16
2009;4;OGC Nice;Montpellier Hérault SC;0;3;0;1;16;4;0;3;0;3;0.9;1.81
2009;4;Olympique Lyonnais;AS Nancy-Lorraine;3;1;2;0;6;12;3;0;3;0;1.14;1.16
2009;4;RC Lens;Stade Rennais FC;2;2;1;1;13;10;1;1;1;1;1;1.67
2009;4;US Boulogne CO;AJ Auxerre;0;0;0;0;19;5;1;1;1;1;1;1.67
2009;4;Toulouse FC;Valenciennes FC;0;1;3;1;15;11;0;3;3;0;0.9;1.81
2009;4;Olympique de Marseille;Girondins de Bordeaux;0;0;1;1;2;1;1;1;1;1;1;1.67
2009;5;Stade Rennais FC;AS Saint-Etienne;1;0;0;0;10;18;3;0;1;1;1.14;1.16
2009;5;Valenciennes FC;US Boulogne CO;1;1;2;0;11;19;1;1;3;0;1;1.67
2009;5;Girondins de Bordeaux;GF38;1;0;3;1;1;20;3;0;3;0;1.14;1.16
2009;5;Montpellier Hérault SC;RC Lens;1;0;1;0;4;13;3;0;3;0;1.14;1.16
2009;5;Olympique Lyonnais;FC Lorient;1;0;3;1;6;9;3;0;3;0;1.14;1.16
2009;5;Le Mans FC;Olympique de Marseille;1;2;1;2;17;2;0;3;0;3;0.9;1.81
2009;5;AJ Auxerre;OGC Nice;2;0;1;0;5;16;3;0;3;0;1.14;1.16
2009;5;AS Monaco FC;Paris Saint-Germain;2;0;1;0;7;8;3;0;3;0;1.14;1.16
2009;5;LOSC Lille;FC Sochaux-Montbéliard;1;0;1;2;3;14;3;0;0;3;1.14;1.16
2009;5;AS Nancy-Lorraine;Toulouse FC;0;0;0;0;12;15;1;1;1;1;1;1.67
2009;6;FC Sochaux-Montbéliard;Valenciennes FC;2;5;1;1;14;11;0;3;1;1;0.9;1.81
2009;6;AS Saint-Etienne;AJ Auxerre;1;1;0;1;18;5;1;1;0;3;1;1.67
2009;6;Olympique de Marseille;Montpellier Hérault SC;4;2;0;2;2;4;3;0;0;3;1.14;1.16
2009;6;GF38;Stade Rennais FC;0;4;0;4;20;10;0;3;0;3;0.9;1.81
2009;6;FC Lorient;AS Nancy-Lorraine;3;1;0;1;9;12;3;0;0;3;1.14;1.16
2009;6;OGC Nice;AS Monaco FC;1;3;2;3;16;7;0;3;0;3;0.9;1.81
2009;6;RC Lens;LOSC Lille;1;1;0;1;13;3;1;1;0;3;1;1.67
2009;6;Toulouse FC;Le Mans FC;2;0;3;1;15;17;3;0;3;0;1.14;1.16
2009;6;US Boulogne CO;Girondins de Bordeaux;0;2;0;0;19;1;0;3;1;1;0.9;1.81
2009;6;Paris Saint-Germain;Olympique Lyonnais;1;1;1;2;8;6;1;1;0;3;1;1.67
2009;7;AJ Auxerre;GF38;2;0;0;5;5;20;3;0;0;3;1.14;1.16
2009;7;LOSC Lille;OGC Nice;1;1;1;1;3;16;1;1;1;1;1;1.67
2009;7;FC Lorient;Paris Saint-Germain;1;1;3;0;9;8;1;1;3;0;1;1.67
2009;7;AS Nancy-Lorraine;FC Sochaux-Montbéliard;2;1;1;1;12;14;3;0;1;1;1.14;1.16
2009;7;Girondins de Bordeaux;Stade Rennais FC;1;0;2;4;1;10;3;0;0;3;1.14;1.16
2009;7;AS Monaco FC;AS Saint-Etienne;1;2;0;3;7;18;0;3;0;3;0.9;1.81
2009;7;Montpellier Hérault SC;US Boulogne CO;1;0;2;0;4;19;3;0;3;0;1.14;1.16
2009;7;Olympique Lyonnais;Toulouse FC;2;1;0;0;6;15;3;0;1;1;1.14;1.16
2009;7;Valenciennes FC;Olympique de Marseille;3;2;1;5;11;2;3;0;0;3;1.14;1.16
2009;7;Le Mans FC;RC Lens;3;0;1;2;17;13;3;0;0;3;1.14;1.16
2009;8;Stade Rennais FC;AJ Auxerre;0;1;0;1;10;5;0;3;0;3;0.9;1.81
2009;8;FC Sochaux-Montbéliard;Le Mans FC;1;0;0;0;14;17;3;0;1;1;1.14;1.16
2009;8;US Boulogne CO;LOSC Lille;2;3;1;3;19;3;0;3;0;3;0.9;1.81
2009;8;Olympique de Marseille;AS Monaco FC;1;2;2;1;2;7;0;3;3;0;0.9;1.81
2009;8;GF38;Montpellier Hérault SC;2;3;0;1;20;4;0;3;0;3;0.9;1.81
2009;8;Paris Saint-Germain;AS Nancy-Lorraine;1;1;0;0;8;12;1;1;1;1;1;1.67
2009;8;OGC Nice;Valenciennes FC;3;2;1;2;16;11;3;0;0;3;1.14;1.16
2009;8;RC Lens;Olympique Lyonnais;0;2;0;1;13;6;0;3;0;3;0.9;1.81
2009;8;Toulouse FC;FC Lorient;0;1;1;1;15;9;0;3;1;1;0.9;1.81
2009;8;AS Saint-Etienne;Girondins de Bordeaux;3;1;1;3;18;1;3;0;0;3;1.14;1.16
2009;9;Le Mans FC;US Boulogne CO;1;1;3;1;17;19;1;1;3;0;1;1.67
2009;9;Valenciennes FC;GF38;2;0;1;0;11;20;3;0;3;0;1.14;1.16
2009;9;AS Monaco FC;RC Lens;2;0;0;3;7;13;3;0;0;3;1.14;1.16
2009;9;FC Lorient;OGC Nice;4;1;0;1;9;16;3;0;0;3;1.14;1.16
2009;9;Montpellier Hérault SC;AS Saint-Etienne;2;1;0;1;4;18;3;0;0;3;1.14;1.16
2009;9;AJ Auxerre;Girondins de Bordeaux;1;0;2;1;5;1;3;0;3;0;1.14;1.16
2009;9;Toulouse FC;Paris Saint-Germain;1;0;0;1;15;8;3;0;0;3;1.14;1.16
2009;9;AS Nancy-Lorraine;Olympique de Marseille;0;3;1;3;12;2;0;3;0;3;0.9;1.81
2009;9;Olympique Lyonnais;FC Sochaux-Montbéliard;0;2;4;0;6;14;0;3;3;0;0.9;1.81
2009;9;LOSC Lille;Stade Rennais FC;0;0;2;1;3;10;1;1;3;0;1;1.67
2009;10;RC Lens;Toulouse FC;0;2;0;1;13;15;0;3;0;3;0.9;1.81
2009;10;Girondins de Bordeaux;Le Mans FC;3;0;1;2;1;17;3;0;0;3;1.14;1.16
2009;10;Olympique de Marseille;Paris Saint-Germain;1;0;3;0;2;8;3;0;3;0;1.14;1.16
2009;10;AJ Auxerre;LOSC Lille;3;2;2;1;5;3;3;0;3;0;1.14;1.16
2009;10;Stade Rennais FC;Montpellier Hérault SC;3;0;1;3;10;4;3;0;0;3;1.14;1.16
2009;10;AS Saint-Etienne;Valenciennes FC;0;2;0;1;18;11;0;3;0;3;0.9;1.81
2009;10;GF38;AS Nancy-Lorraine;1;2;2;0;20;12;0;3;3;0;0.9;1.81
2009;10;US Boulogne CO;AS Monaco FC;1;3;0;1;19;7;0;3;0;3;0.9;1.81
2009;10;OGC Nice;Olympique Lyonnais;4;1;0;2;16;6;3;0;0;3;1.14;1.16
2009;10;FC Sochaux-Montbéliard;FC Lorient;1;0;0;1;14;9;3;0;0;3;1.14;1.16
2009;11;FC Lorient;Olympique de Marseille;1;2;1;1;9;2;0;3;1;1;0.9;1.81
2009;11;Valenciennes FC;AJ Auxerre;0;0;0;1;11;5;1;1;0;3;1;1.67
2009;11;Olympique Lyonnais;US Boulogne CO;2;0;0;0;6;19;3;0;1;1;1.14;1.16
2009;11;Montpellier Hérault SC;Girondins de Bordeaux;0;1;1;1;4;1;0;3;1;1;0.9;1.81
2009;11;Paris Saint-Germain;RC Lens;1;1;1;1;8;13;1;1;1;1;1;1.67
2009;11;AS Nancy-Lorraine;OGC Nice;2;0;3;2;12;16;3;0;3;0;1.14;1.16
2009;11;AS Monaco FC;Stade Rennais FC;1;0;0;1;7;10;3;0;0;3;1.14;1.16
2009;11;Toulouse FC;FC Sochaux-Montbéliard;2;0;0;1;15;14;3;0;0;3;1.14;1.16
2009;11;LOSC Lille;AS Saint-Etienne;4;0;1;1;3;18;3;0;1;1;1.14;1.16
2009;11;Le Mans FC;GF38;1;0;1;1;17;20;3;0;1;1;1.14;1.16
2009;12;GF38;LOSC Lille;0;2;0;1;20;3;0;3;0;3;0.9;1.81
2009;12;OGC Nice;Le Mans FC;1;0;1;0;16;17;3;0;3;0;1.14;1.16
2009;12;RC Lens;FC Lorient;1;1;0;1;13;9;1;1;0;3;1;1.67
2009;12;Girondins de Bordeaux;AS Monaco FC;1;0;0;0;1;7;3;0;1;1;1.14;1.16
2009;12;AJ Auxerre;Montpellier Hérault SC;2;1;1;1;5;4;3;0;1;1;1.14;1.16
2009;12;US Boulogne CO;AS Nancy-Lorraine;1;2;3;1;19;12;0;3;3;0;0.9;1.81
2009;12;FC Sochaux-Montbéliard;Paris Saint-Germain;1;4;1;4;14;8;0;3;0;3;0.9;1.81
2009;12;AS Saint-Etienne;Olympique Lyonnais;0;1;1;1;18;6;0;3;1;1;0.9;1.81
2009;12;Stade Rennais FC;Valenciennes FC;0;3;2;0;10;11;0;3;3;0;0.9;1.81
2009;12;Olympique de Marseille;Toulouse FC;1;1;1;1;2;15;1;1;1;1;1;1.67
2009;13;Le Mans FC;AJ Auxerre;0;1;1;2;17;5;0;3;0;3;0.9;1.81
2009;13;FC Lorient;US Boulogne CO;5;0;0;2;9;19;3;0;0;3;1.14;1.16
2009;13;AS Monaco FC;GF38;0;0;0;0;7;20;1;1;1;1;1;1.67
2009;13;Paris Saint-Germain;OGC Nice;0;1;0;1;8;16;0;3;0;3;0.9;1.81
2009;13;Toulouse FC;Stade Rennais FC;3;2;1;4;15;10;3;0;0;3;1.14;1.16
2009;13;AS Nancy-Lorraine;AS Saint-Etienne;0;1;0;0;12;18;0;3;1;1;0.9;1.81
2009;13;FC Sochaux-Montbéliard;RC Lens;1;2;0;0;14;13;0;3;1;1;0.9;1.81
2009;13;LOSC Lille;Girondins de Bordeaux;2;0;1;3;3;1;3;0;0;3;1.14;1.16
2009;13;Valenciennes FC;Montpellier Hérault SC;1;1;1;2;11;4;1;1;0;3;1;1.67
2009;13;Olympique Lyonnais;Olympique de Marseille;5;5;1;2;6;2;1;1;0;3;1;1.67
2009;14;GF38;Olympique Lyonnais;1;1;0;2;20;6;1;1;0;3;1;1.67
2009;14;Stade Rennais FC;Le Mans FC;2;1;3;1;10;17;3;0;3;0;1.14;1.16
2009;14;AS Saint-Etienne;FC Lorient;0;2;0;4;18;9;0;3;0;3;0.9;1.81
2009;14;RC Lens;AS Nancy-Lorraine;2;1;1;5;13;12;3;0;0;3;1.14;1.16
2009;14;US Boulogne CO;Paris Saint-Germain;2;5;0;3;19;8;0;3;0;3;0.9;1.81
2009;14;OGC Nice;Toulouse FC;1;0;2;0;16;15;3;0;3;0;1.14;1.16
2009;14;Montpellier Hérault SC;LOSC Lille;2;0;1;4;4;3;3;0;0;3;1.14;1.16
2009;14;AJ Auxerre;AS Monaco FC;2;0;0;0;5;7;3;0;1;1;1.14;1.16
2009;14;Olympique de Marseille;FC Sochaux-Montbéliard;3;0;1;0;2;14;3;0;3;0;1.14;1.16
2009;14;Girondins de Bordeaux;Valenciennes FC;0;1;0;2;1;11;0;3;0;3;0.9;1.81
2009;15;FC Lorient;GF38;2;2;2;1;9;20;1;1;3;0;1;1.67
2009;15;Paris Saint-Germain;AJ Auxerre;1;0;1;1;8;5;3;0;1;1;1.14;1.16
2009;15;RC Lens;Olympique de Marseille;1;0;0;1;13;2;3;0;0;3;1.14;1.16
2009;15;Toulouse FC;US Boulogne CO;1;0;1;1;15;19;3;0;1;1;1.14;1.16
2009;15;AS Monaco FC;Montpellier Hérault SC;4;0;0;0;7;4;3;0;1;1;1.14;1.16
2009;15;LOSC Lille;Valenciennes FC;4;0;0;1;3;11;3;0;0;3;1.14;1.16
2009;15;Le Mans FC;AS Saint-Etienne;1;1;0;2;17;18;1;1;0;3;1;1.67
2009;15;Olympique Lyonnais;Stade Rennais FC;1;1;2;1;6;10;1;1;3;0;1;1.67
2009;15;FC Sochaux-Montbéliard;OGC Nice;1;0;0;0;14;16;3;0;1;1;1.14;1.16
2009;15;AS Nancy-Lorraine;Girondins de Bordeaux;0;3;2;1;12;1;0;3;3;0;0.9;1.81
2009;16;Montpellier Hérault SC;Le Mans FC;2;1;2;2;4;17;3;0;1;1;1.14;1.16
2009;16;US Boulogne CO;RC Lens;2;1;0;3;19;13;3;0;0;3;1.14;1.16
